,user_id,First Name,Surnam,Gender,state,Age,date_joined,n_dependants,fam_status,income
183500,94512,Deborah,Dillon,Female,District of Columbia,28,11/23/2019,0,single,36473
183501,103561,Jeffrey,Burch,Male,Oklahoma,77,11/23/2019,1,married,120383
183502,110339,Sarah,Johnston,Female,New Mexico,69,11/23/2019,2,married,139480
183503,115449,Ned,Stark,Male,Minnesota,28,11/23/2019,3,married,78611
183504,132117,Paul,Coleman,Male,New York,64,11/23/2019,1,married,33270
183505,145130,Judith,Waters,Female,Michigan,43,11/23/2019,3,married,165569
183506,145977,Louise,Garner,Female,Indiana,33,11/23/2019,0,single,69574
183507,148538,Henry,Odom,Male,New Mexico,50,11/23/2019,1,married,125822
183508,176969,Terry,Roman,Male,Wisconsin,25,11/23/2019,3,married,87954
183509,197767,Michael,Gallagher,Male,Rhode Island,21,11/23/2019,2,living with parents and siblings,53598
183510,201015,Amy,Mack,Female,New Hampshire,74,11/23/2019,2,married,45659
183511,201307,Kenneth,Wolfe,Male,Florida,80,11/23/2019,2,married,55363
183512,201979,Fred,Ayala,Male,Louisiana,45,11/23/2019,3,married,89212
183513,152129,Evelyn,Charles,Female,Virginia,31,11/23/2019,0,single,85864
183514,16299,Richard,Gregory,Male,Ohio,52,11/23/2019,0,single,94267
183515,35506,Robert,Herman,Male,Florida,19,11/23/2019,3,living with parents and siblings,51983
183516,188506,Mary,Foley,Female,Florida,70,11/23/2019,3,married,82567
183517,41366,,Middleton,Male,California,48,11/23/2019,1,married,94339
183518,83861,Kimberly,Anderson,Female,Kansas,43,11/23/2019,0,single,52014
183519,90859,Judith,Dodson,Female,North Carolina,57,11/23/2019,1,married,105959
183520,55332,Ruby,Walls,Female,Washington,67,11/23/2019,3,married,116194
183521,124311,Alice,Winters,Female,New Hampshire,20,11/23/2019,2,living with parents and siblings,31289
183522,152888,Kimberly,Good,Female,South Carolina,46,11/23/2019,3,married,118783
183523,15903,Deborah,Farrell,Female,South Dakota,54,11/23/2019,3,married,141296
183524,21094,Douglas,Hensley,Male,Oklahoma,21,11/23/2019,3,living with parents and siblings,80384
183525,44365,Jonathan,Hawkins,Male,Vermont,60,11/23/2019,2,married,105184
183526,59657,Terry,Shaw,Male,Missouri,72,11/23/2019,3,married,129316
183527,67547,Timothy,Duffy,Male,Nevada,34,11/23/2019,0,single,89618
183528,75109,Arthur,Shepherd,Male,Mississippi,80,11/23/2019,1,married,46130
183529,143531,Brandon,Gonzalez,Male,Kansas,59,11/23/2019,1,married,147670
183530,162293,,Dawson,Female,Georgia,55,11/23/2019,3,married,54001
183531,174365,Judy,Lucas,Female,Virginia,77,11/23/2019,2,married,116586
183532,187908,Jesse,Bravo,Male,New Hampshire,41,11/23/2019,3,married,96725
183533,37464,Brenda,Pennington,Female,Ohio,74,11/23/2019,0,divorced/widowed,96574
183534,3585,Wanda,Salas,Female,Indiana,37,11/23/2019,3,married,67426
183535,31874,,Moran,Male,Wisconsin,78,11/23/2019,1,married,148872
183536,39572,Louis,Cortes,Male,Virginia,38,11/23/2019,1,married,68083
183537,88835,Fred,Ayala,Male,Texas,64,11/23/2019,3,married,138834
183538,100009,,Frost,Female,West Virginia,31,11/23/2019,2,married,63380
183539,115725,Marilyn,Lyons,Female,Colorado,63,11/23/2019,2,married,146660
183540,162437,Russell,Zimmerman,Male,Alaska,75,11/23/2019,1,married,44482
183541,164704,Jeremy,Vang,Male,New Jersey,24,11/23/2019,0,single,80050
183542,165013,Gloria,Stafford,Female,North Carolina,58,11/23/2019,3,married,118460
183543,47297,Jonathan,Valencia,Male,Maine,48,11/23/2019,0,single,151523
183544,205173,Alan,Lam,Male,Wyoming,57,11/23/2019,0,single,139014
183545,59910,Kathleen,Vincent,Female,Minnesota,81,11/23/2019,2,married,112237
183546,41146,Alice,Parrish,Female,Rhode Island,62,11/23/2019,2,married,36864
183547,118780,Sandra,Trejo,Female,Alabama,76,11/23/2019,2,married,115608
183548,45544,Patrick,Fowler,Male,Alabama,62,11/23/2019,2,married,166947
183549,17039,Harry,Alfaro,Male,California,35,11/23/2019,0,single,76118
183550,72407,Tina,Wu,Female,Missouri,46,11/23/2019,1,married,106171
183551,92865,Catherine,Mueller,Female,Utah,38,11/23/2019,0,single,132331
183552,164091,Barbara,Mcbride,Female,New Hampshire,64,11/23/2019,1,married,105810
183553,28131,Irene,Cooper,Female,Ohio,45,11/23/2019,2,married,131294
183554,62479,Alice,Rivas,Female,Arkansas,55,11/23/2019,0,single,162965
183555,33164,Debra,Hanson,Female,Illinois,25,11/23/2019,2,married,52602
183556,44247,Elizabeth,Clements,Female,Ohio,60,11/23/2019,0,divorced/widowed,49124
183557,129921,Stephen,Hubbard,Male,New Hampshire,34,11/23/2019,3,married,96024
183558,199066,Debra,Galvan,Female,Idaho,71,11/23/2019,2,married,46735
183559,189672,Jonathan,Briggs,Male,Arizona,53,11/23/2019,0,single,116536
183560,76480,Jack,Perry,Male,Oklahoma,57,11/23/2019,0,single,34287
183561,137196,Lois,Lee,Female,Colorado,74,11/23/2019,2,married,138522
183562,44350,Daniel,Luna,Male,Oklahoma,53,11/23/2019,3,married,160644
183563,70532,Linda,Nguyen,Female,Wisconsin,36,11/23/2019,2,married,36553
183564,149485,Louis,Schmitt,Male,Arkansas,30,11/23/2019,1,married,27168
183565,86204,Jacqueline,Francis,Female,Illinois,49,11/23/2019,0,single,133607
183566,140322,Theresa,Hayden,Female,Montana,38,11/23/2019,0,single,34085
183567,56233,Adam,Castro,Male,Oklahoma,29,11/23/2019,0,single,85578
183568,200478,Tina,Wu,Female,Washington,59,11/23/2019,2,married,113615
183569,172109,Barbara,Chang,Female,Michigan,42,11/23/2019,3,married,85288
183570,29270,Janet,Lester,Female,Virginia,72,11/23/2019,2,married,136648
183571,129564,Martin,Wiley,Male,New Hampshire,29,11/23/2019,3,married,30442
183572,153188,Kimberly,Roth,Female,Michigan,51,11/23/2019,0,single,50151
183573,186977,Christopher,Velazquez,Male,Georgia,25,11/23/2019,3,married,53118
183574,10790,Wanda,Manning,Female,North Dakota,30,11/23/2019,1,married,48713
183575,123398,Lisa,Case,Female,North Dakota,41,11/23/2019,0,single,156867
183576,85062,Deborah,Farrell,Female,Utah,39,11/23/2019,0,single,74270
183577,111259,Joe,Wise,Male,North Carolina,29,11/23/2019,3,married,60478
183578,187841,Phyllis,Russell,Female,Delaware,42,11/23/2019,0,single,125509
183579,145054,Christine,Le,Female,Florida,45,11/23/2019,1,married,36366
183580,88120,,Page,Female,Tennessee,55,11/23/2019,1,married,47302
183581,147036,Matthew,Murphy,Male,Arizona,64,11/23/2019,1,married,153056
183582,118322,Susan,Terry,Female,Alaska,28,11/23/2019,2,married,91120
183583,173428,Andrew,Beil,Male,North Carolina,52,11/23/2019,2,married,65889
183584,95010,,Dejesus,Male,Washington,63,11/23/2019,0,divorced/widowed,77555
183585,148442,,Snow,Male,Oregon,43,11/23/2019,0,single,156625
183586,20057,Sarah,Johnston,Female,Illinois,34,11/24/2019,3,married,28128
183587,28068,Judith,Waters,Female,Kentucky,45,11/24/2019,3,married,131090
183588,29938,,Chen,Female,Alabama,66,11/24/2019,3,married,39063
183589,128827,Debra,Hanson,Female,Alabama,44,11/24/2019,2,married,169426
183590,142226,Jimmy,Cobb,Male,Missouri,38,11/24/2019,2,married,96501
183591,176286,Patricia,Clay,Female,Ohio,47,11/24/2019,3,married,41355
183592,139829,Linda,Castillo,Female,Missouri,23,11/24/2019,1,married,86017
183593,196490,Gerald,Yates,Male,Missouri,47,11/24/2019,2,married,113640
183594,80711,Douglas,Smith,Male,North Dakota,73,11/24/2019,3,married,41891
183595,108421,Donald,Gates,Male,Vermont,79,11/24/2019,0,divorced/widowed,156343
183596,157072,Kevin,Ortega,Male,Tennessee,79,11/24/2019,2,married,111070
183597,3543,Michael,Lynch,Male,New Hampshire,46,11/24/2019,2,married,146749
183598,6097,Shawn,Wood,Male,North Carolina,68,11/24/2019,2,married,118237
183599,7724,Howard,Reid,Male,Nevada,25,11/24/2019,0,single,62841
183600,10220,Jack,Love,Male,Maine,30,11/24/2019,2,married,79511
183601,14956,Lillian,Schaefer,Female,Idaho,52,11/24/2019,1,married,56115
183602,15780,Jeremy,Little,Male,Montana,78,11/24/2019,0,divorced/widowed,79301
183603,16637,Debra,Jacobs,Female,Georgia,71,11/24/2019,0,divorced/widowed,124083
183604,18753,Paula,Stuart,Female,Minnesota,59,11/24/2019,0,single,103460
183605,32772,Henry,Odom,Male,Ohio,68,11/24/2019,0,divorced/widowed,120707
183606,34232,Samuel,Lambert,Male,Georgia,37,11/24/2019,1,married,51876
183607,50253,Alice,Lim,Female,Kentucky,18,11/24/2019,2,living with parents and siblings,49080
183608,54966,Gary,Wilson,Male,Pennsylvania,59,11/24/2019,1,married,87426
183609,62186,Victor,Rivers,Male,Kansas,38,11/24/2019,2,married,45581
183610,64583,Timothy,Duffy,Male,Kansas,40,11/24/2019,0,single,62130
183611,66138,Billy,Ray,Male,South Dakota,26,11/24/2019,0,single,79780
183612,67559,Alice,Winters,Female,Michigan,21,11/24/2019,3,living with parents and siblings,64016
183613,75919,Evelyn,Craig,Female,Oklahoma,26,11/24/2019,3,married,56917
183614,77344,Ernest,Arias,Male,North Carolina,41,11/24/2019,0,single,46781
183615,78589,Andrew,Booker,Male,West Virginia,69,11/24/2019,2,married,104592
183616,80450,Benjamin,Flores,Male,Nevada,21,11/24/2019,0,single,91841
183617,84397,Christine,Glover,Female,Tennessee,68,11/24/2019,0,divorced/widowed,167716
183618,89664,Helen,Cannon,Female,Colorado,74,11/24/2019,0,divorced/widowed,137765
183619,91868,Randy,Galindo,Male,Kansas,78,11/24/2019,1,married,41459
183620,104592,Harry,Fuentes,Male,South Dakota,60,11/24/2019,2,married,41082
183621,109994,Randy,Galindo,Male,Missouri,50,11/24/2019,3,married,100778
183622,111586,Gloria,Haynes,Female,West Virginia,58,11/24/2019,1,married,137187
183623,112529,Jacqueline,Molina,Female,Nevada,64,11/24/2019,1,married,111274
183624,115727,Russell,Chambers,Male,Delaware,55,11/24/2019,2,married,128425
183625,117244,Adam,Castro,Male,Vermont,36,11/24/2019,1,married,62065
183626,123533,Willie,Goodman,Male,Georgia,72,11/24/2019,3,married,67843
183627,126551,Amanda,Roy,Female,Maine,31,11/24/2019,0,single,42883
183628,134572,Patrick,Fowler,Male,Massachusetts,79,11/24/2019,3,married,136754
183629,135504,Andrea,Hamilton,Female,Washington,79,11/24/2019,0,divorced/widowed,121471
183630,135865,Nicole,Mcclure,Female,Alabama,67,11/24/2019,3,married,117606
183631,144897,Howard,Reid,Male,Colorado,77,11/24/2019,2,married,102380
183632,146237,Johnny,Cochran,Male,Maine,52,11/24/2019,3,married,33376
183633,147850,Linda,Graves,Female,Alabama,73,11/24/2019,1,married,92403
183634,147866,Amanda,York,Female,Kansas,40,11/24/2019,0,single,84693
183635,149392,Sarah,Oliver,Female,Idaho,23,11/24/2019,2,married,28149
183636,150841,Gerald,Mcconnell,Male,Massachusetts,34,11/24/2019,1,married,97533
183637,154996,Elizabeth,Steele,Female,Connecticut,19,11/24/2019,0,single,78898
183638,164079,Ruth,Conner,Female,Hawaii,44,11/24/2019,0,single,45772
183639,173536,Dorothy,Cross,Female,Massachusetts,76,11/24/2019,2,married,158544
183640,183946,Nicole,Conrad,Male,Rhode Island,61,11/24/2019,2,married,119168
183641,184699,Barbara,Pineda,Female,North Carolina,31,11/24/2019,2,married,54064
183642,118575,Judith,Buck,Female,Wyoming,51,11/24/2019,2,married,65966
183643,36336,Chris,Walton,Male,New Hampshire,33,11/24/2019,0,single,75656
183644,125520,Debra,Hanson,Female,District of Columbia,45,11/24/2019,3,married,93367
183645,198197,Phyllis,Cervantes,Female,Georgia,39,11/24/2019,3,married,75415
183646,6340,Chris,Walton,Male,Iowa,73,11/24/2019,3,married,37075
183647,25844,,Sanchez,Male,Missouri,31,11/24/2019,2,married,58987
183648,70658,Jane,Dyer,Female,Nevada,30,11/24/2019,3,married,81563
183649,88470,Carl,Bridges,Male,Minnesota,65,11/24/2019,2,married,168289
183650,138622,Irene,Dean,Female,Arkansas,52,11/24/2019,2,married,155562
183651,157023,Bruce,Roberson,Male,Utah,23,11/24/2019,2,married,55184
183652,37148,Todd,Khan,Male,Maine,33,11/24/2019,0,single,46333
183653,170456,Lois,Sexton,Female,Illinois,37,11/24/2019,1,married,84498
183654,9665,Brenda,Bernal,Female,New Mexico,63,11/24/2019,0,divorced/widowed,142609
183655,138406,Christopher,Munoz,Male,Tennessee,77,11/24/2019,2,married,66581
183656,172699,Sara,Mcmahon,Female,Idaho,78,11/24/2019,1,married,106788
183657,204199,Gary,Arnold,Male,Vermont,27,11/24/2019,1,married,31611
183658,41319,Marie,Medrano,Female,District of Columbia,22,11/24/2019,2,married,36811
183659,78111,Barbara,Chang,Female,Ohio,44,11/24/2019,1,married,97021
183660,160067,Irene,Cooper,Female,North Dakota,49,11/24/2019,1,married,128505
183661,15701,Jeremy,Robbins,Male,Texas,62,11/24/2019,1,married,154423
183662,15935,Edward,Hood,Male,Nevada,79,11/24/2019,1,married,164778
183663,21718,Douglas,Andrews,Male,Tennessee,58,11/24/2019,3,married,116447
183664,25266,Cynthia,Noble,Female,Montana,43,11/24/2019,0,single,167049
183665,34536,Judith,Buck,Female,District of Columbia,42,11/24/2019,3,married,99212
183666,37682,Ruby,Wilkins,Female,Texas,63,11/24/2019,2,married,106486
183667,48999,Robin,Cline,Male,Pennsylvania,57,11/24/2019,3,married,115621
183668,72075,Carl,Cruz,Male,Hawaii,53,11/24/2019,1,married,122665
183669,77866,Marie,Crawford,Female,Rhode Island,34,11/24/2019,2,married,74682
183670,100721,Willie,Peters,Male,Virginia,58,11/24/2019,0,single,139196
183671,112007,Roy,Harvey,Male,Georgia,67,11/24/2019,0,divorced/widowed,117107
183672,114099,Kathy,Anthony,Female,Hawaii,24,11/24/2019,1,married,83455
183673,116090,Terry,Shaw,Male,Illinois,63,11/24/2019,3,married,167929
183674,145037,Gerald,Mcconnell,Male,Texas,34,11/24/2019,2,married,76588
183675,146013,Antonio,Nolan,Male,Wyoming,25,11/24/2019,1,married,42945
183676,151024,Aaron,Doyle,Male,Idaho,61,11/24/2019,2,married,112176
183677,151892,Steve,Kramer,Male,Illinois,25,11/24/2019,0,single,94378
183678,155573,Emily,Mejia,Female,Nevada,78,11/24/2019,0,divorced/widowed,108753
183679,158954,Rebecca,Tran,Female,Missouri,71,11/24/2019,0,divorced/widowed,161814
183680,164980,Juan,Sampson,Male,Vermont,69,11/24/2019,1,married,145231
183681,8877,Amanda,Owen,Female,Arizona,19,11/24/2019,3,living with parents and siblings,61011
183682,196006,Fred,Larson,Male,Idaho,62,11/24/2019,2,married,116778
183683,51348,Wanda,Manning,Female,South Dakota,73,11/24/2019,2,married,146191
183684,120126,Maria,Jarvis,Female,Montana,77,11/24/2019,3,married,118832
183685,142648,Steven,Mosley,Male,Alabama,25,11/24/2019,1,married,57899
183686,148304,Paula,Stewart,Female,Virginia,73,11/24/2019,3,married,134976
183687,150069,Victor,Guzman,Male,New York,74,11/24/2019,3,married,142534
183688,179376,Kathy,Burgess,Female,District of Columbia,26,11/24/2019,0,single,72244
183689,51590,Ralph,Randall,Male,North Dakota,68,11/24/2019,2,married,38603
183690,74261,Lois,Sexton,Female,California,54,11/24/2019,3,married,106307
183691,115262,Cynthia,Bass,Female,Alaska,51,11/24/2019,1,married,163693
183692,115592,Todd,Frazier,Male,New Mexico,22,11/24/2019,2,married,90327
183693,34613,Anthony,Benitez,Male,Michigan,51,11/24/2019,1,married,124199
183694,92686,Barbara,Harrington,Female,Louisiana,55,11/24/2019,1,married,113817
183695,103701,Mary,Bowen,Female,Kentucky,62,11/24/2019,1,married,108707
183696,127242,Heather,Myers,Female,Washington,20,11/24/2019,1,living with parents and siblings,52444
183697,17368,Frank,Herring,Male,North Carolina,71,11/24/2019,2,married,86842
183698,61462,Marie,Crawford,Female,Connecticut,50,11/24/2019,2,married,124894
183699,64363,Samuel,Booth,Male,Alabama,27,11/24/2019,1,married,44826
183700,115136,Jeffrey,Caldwell,Male,North Dakota,59,11/24/2019,0,single,56392
183701,194488,Jane,Calhoun,Female,New Jersey,54,11/24/2019,0,single,124634
183702,204985,Gerald,Krueger,Male,Iowa,49,11/24/2019,1,married,128464
183703,1656,Thomas,Cohen,Male,New Hampshire,77,11/24/2019,2,married,129976
183704,25261,Theresa,Hayden,Female,Iowa,24,11/24/2019,1,married,48594
183705,78623,Donna,Ruiz,Female,Oregon,40,11/24/2019,2,married,56509
183706,20559,Phillip,Valentine,Male,Colorado,49,11/24/2019,0,single,50607
183707,129385,Pamela,Jordan,Female,West Virginia,65,11/24/2019,0,divorced/widowed,102135
183708,130828,Laura,Shields,Female,Idaho,56,11/24/2019,0,single,55114
183709,13608,Jessica,Christensen,Female,South Dakota,43,11/24/2019,0,single,97501
183710,19874,Benjamin,Parsons,Male,Michigan,48,11/24/2019,1,married,76427
183711,20488,Anthony,Benitez,Male,Mississippi,37,11/24/2019,1,married,87076
183712,32932,Daniel,Luna,Male,Mississippi,26,11/24/2019,2,married,87050
183713,37640,Barbara,Mcbride,Female,Alaska,76,11/24/2019,2,married,147899
183714,56789,Elizabeth,Huff,Female,New Mexico,50,11/24/2019,2,married,148378
183715,62940,Craig,Chandler,Male,Colorado,49,11/24/2019,1,married,73761
183716,87689,Terry,Lewis,Male,Maine,70,11/24/2019,3,married,135033
183717,95922,Rebecca,Kirby,Female,South Dakota,49,11/24/2019,0,single,96753
183718,151673,Steven,Barr,Male,Wisconsin,31,11/24/2019,3,married,78742
183719,166769,Phillip,Valentine,Male,Wisconsin,25,11/24/2019,3,married,68620
183720,169582,Carlos,Eaton,Male,Connecticut,49,11/24/2019,2,married,112698
183721,62315,,Bean,Female,Texas,43,11/24/2019,3,married,95101
183722,64235,Michael,Lynch,Male,New Mexico,50,11/24/2019,2,married,160201
183723,143282,Irene,George,Female,Nevada,71,11/24/2019,0,divorced/widowed,39583
183724,3619,Major,Marin,Male,West Virginia,21,11/24/2019,1,living with parents and siblings,45925
183725,35632,Alan,Davidson,Male,Massachusetts,39,11/24/2019,1,married,93980
183726,40245,Marilyn,Blackburn,Female,Colorado,49,11/24/2019,0,single,118744
183727,82663,Benjamin,Moon,Male,Tennessee,43,11/24/2019,2,married,112425
183728,139336,Clarence,Mclean,Male,Arkansas,72,11/24/2019,1,married,125109
183729,200775,,Grimes,Male,Pennsylvania,53,11/24/2019,0,single,111088
183730,205892,Beverly,Huynh,Female,California,58,11/24/2019,0,single,34958
183731,175410,Amy,Ware,Female,Montana,36,11/24/2019,3,married,44646
183732,110688,,Owens,Female,Kentucky,21,11/24/2019,1,living with parents and siblings,96856
183733,201822,Marilyn,Haley,Female,Indiana,39,11/24/2019,2,married,60502
183734,100952,Kathy,Daniel,Female,Nevada,32,11/24/2019,0,single,72367
183735,32542,Marilyn,Sandoval,Female,Arkansas,57,11/24/2019,1,married,165400
183736,44369,Stephanie,Berger,Female,Wisconsin,64,11/24/2019,2,married,155559
183737,54313,Joseph,Cisneros,Male,West Virginia,48,11/24/2019,2,married,138890
183738,201427,Ashley,Gallegos,Female,North Carolina,32,11/24/2019,1,married,53729
183739,24858,,Bean,Female,Montana,65,11/24/2019,1,married,107687
183740,175476,Diane,Hartman,Female,Minnesota,56,11/24/2019,0,single,169493
183741,52539,Ashley,Romero,Female,District of Columbia,64,11/24/2019,2,married,142166
183742,83117,Norma,Porter,Female,Missouri,62,11/24/2019,2,married,98011
183743,87165,Ned,Stark,Male,Colorado,25,11/24/2019,0,single,42944
183744,138419,Linda,Duncan,Female,California,53,11/24/2019,1,married,97993
183745,161317,Barbara,Harrington,Female,Arkansas,43,11/24/2019,0,single,133552
183746,52909,Sara,Barrera,Female,Nebraska,43,11/24/2019,2,married,156256
183747,155536,Karen,Berg,Female,Mississippi,74,11/24/2019,2,married,116881
183748,205122,Lisa,Case,Female,Wyoming,33,11/24/2019,2,married,101047
183749,72906,Roger,Casey,Male,New York,58,11/24/2019,2,married,95607
183750,44573,,Dawson,Female,Wisconsin,45,11/24/2019,1,married,34171
183751,178886,Julie,Ellison,Female,North Dakota,26,11/24/2019,3,married,86594
183752,148293,Karen,Boyle,Female,Minnesota,53,11/24/2019,3,married,129537
183753,21528,Shawn,Lamb,Male,Colorado,52,11/24/2019,0,single,111757
183754,10935,Antonio,Vu,Male,Montana,78,11/24/2019,3,married,138780
183755,187476,Scott,Fletcher,Male,Wyoming,73,11/24/2019,1,married,152825
183756,145663,Alice,Rivas,Female,Connecticut,33,11/24/2019,1,married,56625
183757,205861,Jason,Keith,Male,New Jersey,40,11/24/2019,3,married,63720
183758,162959,Robin,Knox,Female,Illinois,43,11/24/2019,0,single,108109
183759,87964,Linda,Cherry,Female,Rhode Island,37,11/24/2019,2,married,76535
183760,70333,Nancy,Gutierrez,Female,Arkansas,80,11/24/2019,0,divorced/widowed,159853
183761,6737,,Avery,Male,California,21,11/24/2019,3,living with parents and siblings,66849
183762,118015,Nicole,Conrad,Male,Alabama,71,11/24/2019,2,married,97599
183763,102196,Henry,Ford,Male,Tennessee,39,11/24/2019,0,single,63767
183764,176667,Terry,Roman,Male,Arizona,29,11/24/2019,2,married,40379
183765,177624,Raymond,Shah,Male,South Dakota,44,11/24/2019,1,married,51895
183766,43338,Randy,Franklin,Male,Pennsylvania,73,11/24/2019,0,divorced/widowed,78031
183767,94056,Cheryl,Estrada,Female,Hawaii,22,11/24/2019,1,married,46950
183768,31878,Karen,Parker,Female,Arizona,75,11/24/2019,1,married,132789
183769,99185,Frank,Brennan,Male,South Carolina,66,11/24/2019,2,married,95237
183770,60015,Jennifer,Horton,Female,Pennsylvania,61,11/24/2019,2,married,128220
183771,46835,Theresa,Collins,Female,Kansas,55,11/24/2019,0,single,136918
183772,67903,Rose,Stout,Female,Nebraska,43,11/25/2019,3,married,32371
183773,83345,Jessica,Christensen,Female,Georgia,44,11/25/2019,3,married,40136
183774,151821,Sarah,Barker,Female,Utah,80,11/25/2019,2,married,158640
183775,174553,Kathy,Burgess,Female,Oklahoma,80,11/25/2019,0,divorced/widowed,32446
183776,7720,Peter,Pittman,Male,Louisiana,64,11/25/2019,0,divorced/widowed,37514
183777,9675,Harry,Fuentes,Male,Minnesota,56,11/25/2019,3,married,147262
183778,10370,Irene,Kirk,Female,Kansas,78,11/25/2019,2,married,103761
183779,53161,Maria,Williams,Female,Louisiana,45,11/25/2019,2,married,30217
183780,19561,Maria,Williams,Female,North Carolina,56,11/25/2019,0,single,144234
183781,131104,Shawn,Chung,Male,Massachusetts,25,11/25/2019,2,married,28683
183782,2143,Mark,Neal,Male,Alabama,19,11/25/2019,2,living with parents and siblings,84823
183783,4346,Annie,Mendoza,Female,Georgia,73,11/25/2019,0,divorced/widowed,163155
183784,9097,Sean,Blanchard,Male,Louisiana,19,11/25/2019,3,living with parents and siblings,100306
183785,11791,Ralph,Avalos,Male,Florida,81,11/25/2019,3,married,132198
183786,12759,,Gould,Male,District of Columbia,79,11/25/2019,3,married,47625
183787,13480,Henry,Stephenson,Male,Iowa,65,11/25/2019,0,divorced/widowed,115825
183788,20403,Jane,Salazar,Female,Arizona,54,11/25/2019,0,single,158345
183789,21452,Andrea,Hamilton,Female,Oregon,24,11/25/2019,1,married,83244
183790,24337,Frank,Rodgers,Male,Florida,76,11/25/2019,1,married,164916
183791,32679,Kimberly,Kent,Female,Pennsylvania,74,11/25/2019,1,married,161499
183792,47442,Judy,Lucas,Female,Hawaii,67,11/25/2019,1,married,146956
183793,54984,Sara,Mcmahon,Female,Colorado,40,11/25/2019,0,single,63593
183794,55823,Roy,Harvey,Male,North Dakota,41,11/25/2019,3,married,35095
183795,80035,Scott,Schwartz,Male,Iowa,40,11/25/2019,2,married,91858
183796,85696,Carl,Poole,Male,Iowa,23,11/25/2019,3,married,71178
183797,85792,Cynthia,Long,Female,Florida,43,11/25/2019,2,married,109685
183798,86202,Susan,Terry,Female,Hawaii,65,11/25/2019,3,married,47612
183799,86218,Alice,Lim,Female,North Carolina,58,11/25/2019,0,single,121216
183800,92570,Brenda,Santiago,Female,California,28,11/25/2019,2,married,85778
183801,95232,Randy,Bruce,Male,Indiana,40,11/25/2019,2,married,162036
183802,102507,Terry,Wilkerson,Male,Washington,63,11/25/2019,2,married,224845
183803,108767,Linda,Nguyen,Female,Michigan,68,11/25/2019,0,divorced/widowed,161240
183804,114566,Jerry,Rangel,Male,Maine,45,11/25/2019,3,married,63240
183805,119186,James,Alvarez,Male,Wisconsin,34,11/25/2019,1,married,76401
183806,124136,Tina,Simmons,Female,Alaska,74,11/25/2019,2,married,115396
183807,125002,Donald,Delarosa,Male,Alabama,54,11/25/2019,0,single,47871
183808,134999,Katherine,Rush,Female,Alaska,29,11/25/2019,3,married,54534
183809,141528,Clarence,Carter,Male,Arizona,18,11/25/2019,2,living with parents and siblings,78992
183810,146513,Sara,Mckenzie,Female,South Carolina,27,11/25/2019,3,married,71518
183811,152042,,Fischer,Male,Georgia,72,11/25/2019,2,married,50048
183812,154782,Larry,Andrade,Male,Washington,76,11/25/2019,2,married,42870
183813,159846,Harry,Mahoney,Male,Hawaii,24,11/25/2019,0,single,73225
183814,167489,Ann,Suarez,Female,California,58,11/25/2019,2,married,126792
183815,170567,Roger,Lang,Male,Nevada,31,11/25/2019,3,married,66926
183816,172782,Rose,Stout,Female,Utah,77,11/25/2019,3,married,78845
183817,173051,,Choi,Male,Delaware,60,11/25/2019,1,married,110706
183818,194068,Jeremy,Holland,Male,Idaho,43,11/25/2019,2,married,47860
183819,202450,,Stanley,Female,Oklahoma,25,11/25/2019,3,married,52430
183820,203119,Jimmy,Lindsey,Male,Mississippi,28,11/25/2019,0,single,84736
183821,203343,Johnny,Cochran,Male,Colorado,75,11/25/2019,2,married,127081
183822,97592,Roger,Casey,Male,North Dakota,41,11/25/2019,1,married,89620
183823,40670,Larry,Andrade,Male,Nevada,74,11/25/2019,2,married,133686
183824,100746,Maria,Frye,Female,Montana,54,11/25/2019,3,married,102718
183825,188405,Billy,Quintero,Male,Georgia,33,11/25/2019,2,married,100357
183826,68108,Robert,Powers,Male,Nevada,78,11/25/2019,0,divorced/widowed,94786
183827,85174,Irene,Kirk,Female,Arkansas,28,11/25/2019,1,married,40686
183828,35350,Amanda,Roy,Female,Connecticut,67,11/25/2019,1,married,125470
183829,51796,Irene,Dean,Female,Oklahoma,33,11/25/2019,0,single,45708
183830,78586,Anna,Ballard,Female,Vermont,76,11/25/2019,3,married,105900
183831,93393,Paul,Arellano,Male,Hawaii,58,11/25/2019,1,married,134803
183832,110533,Mary,Foley,Female,Iowa,41,11/25/2019,0,single,99030
183833,117339,Victor,Burke,Male,Pennsylvania,32,11/25/2019,1,married,53392
183834,206175,Patricia,Wells,Female,Maryland,22,11/25/2019,0,single,74593
183835,27382,Anna,Allison,Female,Vermont,68,11/25/2019,3,married,37867
183836,44169,James,Madden,Male,Arizona,65,11/25/2019,2,married,145381
183837,48841,Steven,Sutton,Male,Massachusetts,20,11/25/2019,0,single,72990
183838,57472,Brandon,Mckinney,Male,Vermont,50,11/25/2019,2,married,162551
183839,93263,Lois,Aguilar,Female,Michigan,63,11/25/2019,0,divorced/widowed,47679
183840,97151,Aaron,Doyle,Male,Virginia,61,11/25/2019,1,married,167388
183841,152947,Robert,Herman,Male,West Virginia,48,11/25/2019,0,single,38071
183842,161521,Judy,Lucas,Female,Arkansas,20,11/25/2019,1,living with parents and siblings,63145
183843,4713,Karen,Berg,Female,Montana,34,11/25/2019,3,married,76796
183844,7155,Benjamin,Parsons,Male,Indiana,55,11/25/2019,3,married,98378
183845,67064,Joan,May,Female,Wisconsin,28,11/25/2019,2,married,69967
